Temperatura,Potencia Bombilla,Potencia Ventilador,Fecha
23.5,0,0,2025-09-04 17:24:56
23.02,0,0,2025-09-04 17:24:57
23.26,0,0,2025-09-04 17:24:58
23.26,0,0,2025-09-04 17:24:59
23.34,0,0,2025-09-04 17:25:00
24.47,100,0,2025-09-04 17:25:01
24.23,100,0,2025-09-04 17:25:02
24.15,100,0,2025-09-04 17:25:03
24.72,100,0,2025-09-04 17:25:04
24.39,100,0,2025-09-04 17:25:05
23.9,100,0,2025-09-04 17:25:06
24.07,100,0,2025-09-04 17:25:07
24.55,100,0,2025-09-04 17:25:08
24.07,100,0,2025-09-04 17:25:09
24.55,100,0,2025-09-04 17:25:10
24.63,100,0,2025-09-04 17:25:11
24.39,100,0,2025-09-04 17:25:12
24.8,100,0,2025-09-04 17:25:13
25.2,100,0,2025-09-04 17:25:14
24.96,100,0,2025-09-04 17:25:15
24.15,100,0,2025-09-04 17:25:16
23.5,100,0,2025-09-04 17:25:17
24.47,100,0,2025-09-04 17:25:18
24.63,100,0,2025-09-04 17:25:19
24.8,100,0,2025-09-04 17:25:20
24.55,100,0,2025-09-04 17:25:21
24.47,100,0,2025-09-04 17:25:22
24.63,100,0,2025-09-04 17:25:23
24.88,100,0,2025-09-04 17:25:24
25.04,100,0,2025-09-04 17:25:25
24.96,100,0,2025-09-04 17:25:26
24.63,100,0,2025-09-04 17:25:27
24.72,100,0,2025-09-04 17:25:28
24.72,100,0,2025-09-04 17:25:29
24.8,100,0,2025-09-04 17:25:30
25.04,100,0,2025-09-04 17:25:31
24.8,100,0,2025-09-04 17:25:32
24.96,100,0,2025-09-04 17:25:33
24.88,100,0,2025-09-04 17:25:34
25.04,100,0,2025-09-04 17:25:35
24.72,100,0,2025-09-04 17:25:36
24.88,100,0,2025-09-04 17:25:37
24.96,100,0,2025-09-04 17:25:38
24.88,100,0,2025-09-04 17:25:39
24.96,100,0,2025-09-04 17:25:40
25.29,100,0,2025-09-04 17:25:41
24.96,100,0,2025-09-04 17:25:42
25.2,100,0,2025-09-04 17:25:43
25.61,100,0,2025-09-04 17:25:44
25.12,100,0,2025-09-04 17:25:45
25.2,100,0,2025-09-04 17:25:46
24.88,100,0,2025-09-04 17:25:47
24.96,100,0,2025-09-04 17:25:48
24.88,100,0,2025-09-04 17:25:49
25.45,100,0,2025-09-04 17:25:50
25.04,100,0,2025-09-04 17:25:51
25.2,100,0,2025-09-04 17:25:52
24.39,100,0,2025-09-04 17:25:53
25.69,100,0,2025-09-04 17:25:54
25.2,100,0,2025-09-04 17:25:55
25.53,100,0,2025-09-04 17:25:56
25.45,100,0,2025-09-04 17:25:57
25.69,100,0,2025-09-04 17:25:58
25.29,100,0,2025-09-04 17:25:59
25.37,100,0,2025-09-04 17:26:00
25.53,100,0,2025-09-04 17:26:01
25.61,100,0,2025-09-04 17:26:02
25.86,100,0,2025-09-04 17:26:03
25.45,100,0,2025-09-04 17:26:04
25.45,100,0,2025-09-04 17:26:05
25.37,100,0,2025-09-04 17:26:06
25.37,100,0,2025-09-04 17:26:07
25.53,100,0,2025-09-04 17:26:08
25.61,100,0,2025-09-04 17:26:09
26.02,100,0,2025-09-04 17:26:10
25.53,100,0,2025-09-04 17:26:11
25.94,100,0,2025-09-04 17:26:12
25.45,100,0,2025-09-04 17:26:13
25.94,100,0,2025-09-04 17:26:14
25.86,100,0,2025-09-04 17:26:15
25.37,100,0,2025-09-04 17:26:16
25.2,100,0,2025-09-04 17:26:17
25.53,100,0,2025-09-04 17:26:18
25.69,100,0,2025-09-04 17:26:19
26.02,100,0,2025-09-04 17:26:20
25.45,100,0,2025-09-04 17:26:21
25.61,100,0,2025-09-04 17:26:22
25.94,100,0,2025-09-04 17:26:23
25.29,100,0,2025-09-04 17:26:24
25.94,100,0,2025-09-04 17:26:25
26.02,100,0,2025-09-04 17:26:26
26.02,100,0,2025-09-04 17:26:27
26.1,100,0,2025-09-04 17:26:28
25.94,100,0,2025-09-04 17:26:29
26.02,100,0,2025-09-04 17:26:30
26.27,100,0,2025-09-04 17:26:31
26.1,100,0,2025-09-04 17:26:32
26.52,100,0,2025-09-04 17:26:33
26.19,100,0,2025-09-04 17:26:34
26.52,100,0,2025-09-04 17:26:35
26.52,100,0,2025-09-04 17:26:36
25.78,100,0,2025-09-04 17:26:37
25.78,100,0,2025-09-04 17:26:38
25.2,100,0,2025-09-04 17:26:39
25.69,100,0,2025-09-04 17:26:40
25.86,100,0,2025-09-04 17:26:41
25.94,100,0,2025-09-04 17:26:42
26.1,100,0,2025-09-04 17:26:43
26.6,100,0,2025-09-04 17:26:44
26.6,100,0,2025-09-04 17:26:45
26.35,100,0,2025-09-04 17:26:46
26.68,100,0,2025-09-04 17:26:47
26.19,100,0,2025-09-04 17:26:48
26.43,100,0,2025-09-04 17:26:49
26.43,100,0,2025-09-04 17:26:50
26.19,100,0,2025-09-04 17:26:52
26.43,100,0,2025-09-04 17:26:53
27.43,100,0,2025-09-04 17:26:54
26.76,100,0,2025-09-04 17:26:55
26.76,100,0,2025-09-04 17:26:56
26.1,100,0,2025-09-04 17:26:57
26.19,100,0,2025-09-04 17:26:58
26.1,100,0,2025-09-04 17:26:59
26.43,100,0,2025-09-04 17:27:00
26.85,100,0,2025-09-04 17:27:01
26.85,100,0,2025-09-04 17:27:02
27.92,100,0,2025-09-04 17:27:03
28.59,100,0,2025-09-04 17:27:04
26.35,100,0,2025-09-04 17:27:05
26.27,100,0,2025-09-04 17:27:06
26.6,100,0,2025-09-04 17:27:07
26.27,100,0,2025-09-04 17:27:08
26.52,100,0,2025-09-04 17:27:09
26.76,100,0,2025-09-04 17:27:10
26.85,100,0,2025-09-04 17:27:11
26.43,100,0,2025-09-04 17:27:12
27.01,100,0,2025-09-04 17:27:13
26.68,100,0,2025-09-04 17:27:14
26.85,100,0,2025-09-04 17:27:15
26.6,100,0,2025-09-04 17:27:16
28.68,100,0,2025-09-04 17:27:17
27.01,100,0,2025-09-04 17:27:18
25.45,100,0,2025-09-04 17:27:19
26.6,100,0,2025-09-04 17:27:20
26.85,100,0,2025-09-04 17:27:21
26.43,100,0,2025-09-04 17:27:22
26.93,100,0,2025-09-04 17:27:23
27.76,100,0,2025-09-04 17:27:24
26.68,100,0,2025-09-04 17:27:25
26.93,100,0,2025-09-04 17:27:25
26.85,100,0,2025-09-04 17:27:26
26.93,100,0,2025-09-04 17:27:27
26.43,100,0,2025-09-04 17:27:28
26.85,100,0,2025-09-04 17:27:29
26.6,100,0,2025-09-04 17:27:30
27.01,100,0,2025-09-04 17:27:31
26.76,100,0,2025-09-04 17:27:32
26.76,100,0,2025-09-04 17:27:33
27.01,100,0,2025-09-04 17:27:34
27.01,100,0,2025-09-04 17:27:35
26.93,100,0,2025-09-04 17:27:36
27.34,100,0,2025-09-04 17:27:37
27.84,100,0,2025-09-04 17:27:38
26.93,100,0,2025-09-04 17:27:39
26.52,100,0,2025-09-04 17:27:40
27.59,100,0,2025-09-04 17:27:41
26.35,100,0,2025-09-04 17:27:42
26.6,100,0,2025-09-04 17:27:43
27.67,100,0,2025-09-04 17:27:44
27.34,100,0,2025-09-04 17:27:45
27.26,100,0,2025-09-04 17:27:46
28.26,100,0,2025-09-04 17:27:47
27.26,100,0,2025-09-04 17:27:48
26.52,100,0,2025-09-04 17:27:49
28.26,100,0,2025-09-04 17:27:50
26.52,100,0,2025-09-04 17:27:51
27.43,100,0,2025-09-04 17:27:52
27.51,100,0,2025-09-04 17:27:53
26.93,100,0,2025-09-04 17:27:54
27.59,100,0,2025-09-04 17:27:55
27.43,100,0,2025-09-04 17:27:56
27.51,100,0,2025-09-04 17:27:57
27.18,100,0,2025-09-04 17:27:58
27.84,100,0,2025-09-04 17:27:59
27.26,100,0,2025-09-04 17:28:00
27.59,100,0,2025-09-04 17:28:01
27.43,100,0,2025-09-04 17:28:02
27.67,100,0,2025-09-04 17:28:03
26.85,100,0,2025-09-04 17:28:04
27.34,100,0,2025-09-04 17:28:05
27.34,100,0,2025-09-04 17:28:06
27.43,100,0,2025-09-04 17:28:07
27.09,100,0,2025-09-04 17:28:08
27.18,100,0,2025-09-04 17:28:09
28.09,100,0,2025-09-04 17:28:10
27.67,100,0,2025-09-04 17:28:11
28.18,100,0,2025-09-04 17:28:12
27.26,100,0,2025-09-04 17:28:13
28.26,100,0,2025-09-04 17:28:14
27.92,100,0,2025-09-04 17:28:15
27.51,100,0,2025-09-04 17:28:16
27.76,100,0,2025-09-04 17:28:17
27.34,100,0,2025-09-04 17:28:18
27.67,100,0,2025-09-04 17:28:19
27.92,100,0,2025-09-04 17:28:20
27.84,100,0,2025-09-04 17:28:21
27.26,100,0,2025-09-04 17:28:22
27.76,100,0,2025-09-04 17:28:23
27.67,100,0,2025-09-04 17:28:24
27.34,100,0,2025-09-04 17:28:25
27.92,100,0,2025-09-04 17:28:26
27.92,100,0,2025-09-04 17:28:27
27.67,100,0,2025-09-04 17:28:28
28.51,100,0,2025-09-04 17:28:29
28.51,100,0,2025-09-04 17:28:30
28.01,100,0,2025-09-04 17:28:31
28.26,100,0,2025-09-04 17:28:32
27.84,100,0,2025-09-04 17:28:33
28.26,100,0,2025-09-04 17:28:34
28.26,100,0,2025-09-04 17:28:35
27.84,100,0,2025-09-04 17:28:36
27.26,100,0,2025-09-04 17:28:37
28.43,100,0,2025-09-04 17:28:38
28.26,100,0,2025-09-04 17:28:39
27.51,100,0,2025-09-04 17:28:40
28.43,100,0,2025-09-04 17:28:41
27.84,100,0,2025-09-04 17:28:42
28.85,100,0,2025-09-04 17:28:43
27.18,100,0,2025-09-04 17:28:44
28.26,100,0,2025-09-04 17:28:45
27.84,100,0,2025-09-04 17:28:46
29.18,100,0,2025-09-04 17:28:47
28.01,100,0,2025-09-04 17:28:48
29.61,100,0,2025-09-04 17:28:49
29.52,100,0,2025-09-04 17:28:50
27.59,100,0,2025-09-04 17:28:51
28.18,100,0,2025-09-04 17:28:52
27.76,100,0,2025-09-04 17:28:53
27.59,100,0,2025-09-04 17:28:55
27.84,100,0,2025-09-04 17:28:56
28.18,100,0,2025-09-04 17:28:57
28.93,100,0,2025-09-04 17:28:58
29.35,100,0,2025-09-04 17:28:59
28.51,100,0,2025-09-04 17:29:00
28.18,100,0,2025-09-04 17:29:01
28.34,100,0,2025-09-04 17:29:02
24.63,100,0,2025-09-04 17:29:03
27.18,100,0,2025-09-04 17:29:04
28.18,100,0,2025-09-04 17:29:05
27.76,100,0,2025-09-04 17:29:06
28.09,100,0,2025-09-04 17:29:07
28.51,100,0,2025-09-04 17:29:08
26.68,100,0,2025-09-04 17:29:09
28.85,100,0,2025-09-04 17:29:10
27.92,100,0,2025-09-04 17:29:11
28.68,100,0,2025-09-04 17:29:12
28.93,100,0,2025-09-04 17:29:13
27.18,100,0,2025-09-04 17:29:14
28.01,100,0,2025-09-04 17:29:15
27.59,100,0,2025-09-04 17:29:16
28.34,100,0,2025-09-04 17:29:17
28.85,100,0,2025-09-04 17:29:18
28.34,100,0,2025-09-04 17:29:19
28.01,100,0,2025-09-04 17:29:20
28.34,100,0,2025-09-04 17:29:21
26.85,100,0,2025-09-04 17:29:22
28.51,100,0,2025-09-04 17:29:23
29.02,100,0,2025-09-04 17:29:24
27.26,100,0,2025-09-04 17:29:25
25.2,100,0,2025-09-04 17:29:26
28.26,100,0,2025-09-04 17:29:27
28.43,100,0,2025-09-04 17:29:28
28.68,100,0,2025-09-04 17:29:29
27.01,100,0,2025-09-04 17:29:30
28.68,100,0,2025-09-04 17:29:31
28.85,100,0,2025-09-04 17:29:32
28.68,100,0,2025-09-04 17:29:33
28.59,100,0,2025-09-04 17:29:34
28.59,100,0,2025-09-04 17:29:35
28.51,100,0,2025-09-04 17:29:36
28.68,100,0,2025-09-04 17:29:37
28.26,100,0,2025-09-04 17:29:38
28.26,100,0,2025-09-04 17:29:39
28.59,100,0,2025-09-04 17:29:40
28.43,100,0,2025-09-04 17:29:41
28.43,100,0,2025-09-04 17:29:42
29.02,100,0,2025-09-04 17:29:43
28.68,100,0,2025-09-04 17:29:44
28.59,100,0,2025-09-04 17:29:45
28.76,100,0,2025-09-04 17:29:46
28.43,100,0,2025-09-04 17:29:47
28.26,100,0,2025-09-04 17:29:48
28.43,100,0,2025-09-04 17:29:49
28.34,100,0,2025-09-04 17:29:50
28.76,100,0,2025-09-04 17:29:51
28.59,100,0,2025-09-04 17:29:52
28.93,100,0,2025-09-04 17:29:53
28.93,100,0,2025-09-04 17:29:54
28.59,100,0,2025-09-04 17:29:55
28.68,100,0,2025-09-04 17:29:56
29.52,100,0,2025-09-04 17:29:57
28.68,100,0,2025-09-04 17:29:58
28.68,100,0,2025-09-04 17:29:59
28.68,100,0,2025-09-04 17:30:00
28.09,100,0,2025-09-04 17:30:01
28.34,100,0,2025-09-04 17:30:02
29.1,100,0,2025-09-04 17:30:03
29.52,100,0,2025-09-04 17:30:04
29.35,100,0,2025-09-04 17:30:05
28.68,100,0,2025-09-04 17:30:06
29.1,100,0,2025-09-04 17:30:07
28.59,100,0,2025-09-04 17:30:08
28.85,100,0,2025-09-04 17:30:09
29.27,100,0,2025-09-04 17:30:10
28.34,100,0,2025-09-04 17:30:11
28.76,100,0,2025-09-04 17:30:12
28.93,100,0,2025-09-04 17:30:13
28.76,100,0,2025-09-04 17:30:14
27.67,100,0,2025-09-04 17:30:15
28.76,100,0,2025-09-04 17:30:16
28.76,100,0,2025-09-04 17:30:17
28.68,100,0,2025-09-04 17:30:18
28.85,100,0,2025-09-04 17:30:19
28.85,100,0,2025-09-04 17:30:20
29.18,100,0,2025-09-04 17:30:20
29.02,100,0,2025-09-04 17:30:22
29.1,100,0,2025-09-04 17:30:22
29.02,100,0,2025-09-04 17:30:23
28.51,100,0,2025-09-04 17:30:24
28.93,100,0,2025-09-04 17:30:25
28.93,100,0,2025-09-04 17:30:26
28.68,100,0,2025-09-04 17:30:27
29.02,100,0,2025-09-04 17:30:28
28.68,100,0,2025-09-04 17:30:29
29.18,100,0,2025-09-04 17:30:30
28.93,100,0,2025-09-04 17:30:31
28.85,100,0,2025-09-04 17:30:32
28.01,100,0,2025-09-04 17:30:33
28.68,100,0,2025-09-04 17:30:34
29.18,100,0,2025-09-04 17:30:35
28.85,100,0,2025-09-04 17:30:36
28.68,100,0,2025-09-04 17:30:37
29.1,100,0,2025-09-04 17:30:38
29.1,100,0,2025-09-04 17:30:39
29.02,100,0,2025-09-04 17:30:40
29.61,100,0,2025-09-04 17:30:41
28.93,100,0,2025-09-04 17:30:42
29.18,100,0,2025-09-04 17:30:43
29.02,100,0,2025-09-04 17:30:44
29.18,100,0,2025-09-04 17:30:45
29.27,100,0,2025-09-04 17:30:46
28.85,100,0,2025-09-04 17:30:47
29.35,100,0,2025-09-04 17:30:48
28.85,100,0,2025-09-04 17:30:49
29.27,100,0,2025-09-04 17:30:50
29.18,100,0,2025-09-04 17:30:51
29.35,100,0,2025-09-04 17:30:52
29.02,100,0,2025-09-04 17:30:53
28.85,100,0,2025-09-04 17:30:54
28.18,100,0,2025-09-04 17:30:55
29.27,100,0,2025-09-04 17:30:56
29.1,100,0,2025-09-04 17:30:57
28.34,100,0,2025-09-04 17:30:58
28.59,100,0,2025-09-04 17:30:59
29.44,100,0,2025-09-04 17:31:00
29.1,100,0,2025-09-04 17:31:01
29.1,100,0,2025-09-04 17:31:02
29.1,100,0,2025-09-04 17:31:03
29.18,100,0,2025-09-04 17:31:04
29.61,100,0,2025-09-04 17:31:05
29.27,100,0,2025-09-04 17:31:06
29.27,100,0,2025-09-04 17:31:07
29.18,100,0,2025-09-04 17:31:08
29.61,100,0,2025-09-04 17:31:09
29.61,100,0,2025-09-04 17:31:10
29.69,100,0,2025-09-04 17:31:11
28.93,100,0,2025-09-04 17:31:12
29.02,100,0,2025-09-04 17:31:13
29.18,100,0,2025-09-04 17:31:14
29.27,100,0,2025-09-04 17:31:15
29.27,100,0,2025-09-04 17:31:16
30.81,100,0,2025-09-04 17:31:17
29.78,100,0,2025-09-04 17:31:18
29.78,100,0,2025-09-04 17:31:19
29.35,100,0,2025-09-04 17:31:20
29.52,100,0,2025-09-04 17:31:22
30.12,100,0,2025-09-04 17:31:22
29.27,100,0,2025-09-04 17:31:24
29.35,100,0,2025-09-04 17:31:25
29.27,100,0,2025-09-04 17:31:26
29.1,100,0,2025-09-04 17:31:27
29.44,100,0,2025-09-04 17:31:28
29.35,100,0,2025-09-04 17:31:29
29.61,100,0,2025-09-04 17:31:30
29.27,100,0,2025-09-04 17:31:31
29.52,100,0,2025-09-04 17:31:32
29.1,100,0,2025-09-04 17:31:33
29.35,100,0,2025-09-04 17:31:34
29.61,100,0,2025-09-04 17:31:35
29.35,100,0,2025-09-04 17:31:36
29.27,100,0,2025-09-04 17:31:37
31.76,100,0,2025-09-04 17:31:38
30.21,100,0,2025-09-04 17:31:39
29.18,100,0,2025-09-04 17:31:40
29.44,100,0,2025-09-04 17:31:41
29.27,100,0,2025-09-04 17:31:42
29.35,100,0,2025-09-04 17:31:43
30.38,0,0,2025-09-04 17:31:44
29.61,0,0,2025-09-04 17:31:45
29.78,0,0,2025-09-04 17:31:46
29.86,0,0,2025-09-04 17:31:47
29.27,0,0,2025-09-04 17:31:48
29.86,0,0,2025-09-04 17:31:49
29.69,0,0,2025-09-04 17:31:50
29.86,0,0,2025-09-04 17:31:51
29.78,0,0,2025-09-04 17:31:52
29.44,0,0,2025-09-04 17:31:53
29.86,0,0,2025-09-04 17:31:54
29.61,0,0,2025-09-04 17:31:55
29.69,0,0,2025-09-04 17:31:56
29.86,0,0,2025-09-04 17:31:57
29.61,0,0,2025-09-04 17:31:58
29.61,0,0,2025-09-04 17:31:59
29.18,0,0,2025-09-04 17:32:00
29.1,0,0,2025-09-04 17:32:01
29.02,0,0,2025-09-04 17:32:02
28.93,0,0,2025-09-04 17:32:03
29.02,0,0,2025-09-04 17:32:04
28.93,0,0,2025-09-04 17:32:05
28.85,0,0,2025-09-04 17:32:06
28.93,0,0,2025-09-04 17:32:07
28.76,0,0,2025-09-04 17:32:08
